ydstogo,yardline_100,score_differential,game_seconds_remaining,distance_group,field_zone,score_state,time_state,decision,epa,wpa
12.0,66.0,-3.0,1698.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.17368696816265583,0.025197088718414307
14.0,73.0,3.0,1514.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,0.8183538299053907,0.039926886558532715
3.0,16.0,-3.0,989.0,MEDIUM,RED_ZONE,TRAILING,MID,FIELD_GOAL,0.28210652701895134,-0.022158294916152954
13.0,68.0,0.0,852.0,VERY_LONG,OWN_TERRITORY,TIED,MID,PUNT,-0.2127754557877779,0.056550025939941406
1.0,24.0,0.0,570.0,SHORT,OPPONENT_21_35,TIED,MID,GO,-4.303672509151511,-0.09495365619659424
13.0,24.0,0.0,423.0,VERY_LONG,OPPONENT_21_35,TIED,MID,FIELD_GOAL,0.7594359361060201,0.11466965079307556
11.0,51.0,-3.0,191.0,VERY_LONG,OWN_TERRITORY,TRAILING,LATE,GO,-2.5142407650128007,-0.07276129722595215
1.0,39.0,3.0,120.0,SHORT,MIDFIELD,LEADING,LATE,GO,1.297969374456443,0.06222623586654663
9.0,35.0,3.0,24.0,LONG,OPPONENT_21_35,LEADING,LATE,FIELD_GOAL,1.1488882523618953,0.006538007408380508
7.0,70.0,0.0,3515.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,1.0735844217706472,0.059442609548568726
1.0,85.0,0.0,3413.0,SHORT,OWN_TERRITORY,TIED,EARLY,PUNT,-0.18144167563878,-0.0003304481506347656
1.0,11.0,-7.0,2764.0,SHORT,RED_ZONE,TRAILING,EARLY,GO,-4.422835243167356,-0.05751517415046692
9.0,52.0,7.0,2401.0,LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.13578020967543125,0.018658459186553955
11.0,41.0,-14.0,2062.0,VERY_LONG,MIDFIELD,TRAILING,EARLY,PUNT,-0.05563485331367701,0.0027962177991867065
7.0,96.0,14.0,1920.0,LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.5288417551200837,-0.001864999532699585
6.0,51.0,-21.0,1712.0,LONG,OWN_TERRITORY,TRAILING,MID,GO,5.7019495064159855,0.03513094037771225
12.0,17.0,-21.0,1572.0,VERY_LONG,RED_ZONE,TRAILING,MID,FIELD_GOAL,0.3437658073869416,-0.006831761449575424
10.0,37.0,18.0,1371.0,LONG,MIDFIELD,LEADING,MID,FIELD_GOAL,2.093705374754732,-0.0011958852410316467
4.0,19.0,14.0,943.0,MEDIUM,RED_ZONE,LEADING,MID,FIELD_GOAL,-9.526709006185285,-0.12711102973068567
4.0,57.0,7.0,829.0,MEDIUM,OWN_TERRITORY,LEADING,MID,PUNT,-0.4753356846049428,0.03486020863056183
2.0,27.0,-7.0,553.0,SHORT,OPPONENT_21_35,TRAILING,MID,GO,-4.71855225705076,-0.08843325078487396
1.0,49.0,7.0,454.0,SHORT,MIDFIELD,LEADING,MID,PUNT,-1.134850618429482,-0.013333797454833984
8.0,33.0,0.0,25.0,LONG,OPPONENT_21_35,TIED,LATE,FIELD_GOAL,1.0509441861355078,0.18806635588407516
10.0,65.0,-3.0,5.0,LONG,OWN_TERRITORY,TRAILING,LATE,GO,0.0058043767348863184,-0.07824844121932983
2.0,63.0,-7.0,3260.0,SHORT,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.13441307842731476,-0.0001266002655029297
11.0,21.0,-21.0,2399.0,VERY_LONG,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,0.608819442438489,-0.006711743772029877
3.0,20.0,18.0,2141.0,MEDIUM,RED_ZONE,LEADING,EARLY,GO,2.692295679531526,0.011822402477264404
3.0,3.0,18.0,1983.0,MEDIUM,RED_ZONE,LEADING,EARLY,GO,4.064213260309771,0.030590053322495647
4.0,59.0,-25.0,1915.0,MEDIUM,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.2224926199996844,-0.019797714427113533
2.0,57.0,-32.0,1749.0,SHORT,OWN_TERRITORY,TRAILING,MID,GO,2.8565037888474762,0.004547426011413336
6.0,50.0,-32.0,1610.0,LONG,MIDFIELD,TRAILING,MID,GO,-2.9427294286433607,-0.00036192010156810284
11.0,44.0,-39.0,1240.0,VERY_LONG,MIDFIELD,TRAILING,MID,GO,-1.511737811844796,-0.00008402194362133741
2.0,23.0,39.0,1012.0,SHORT,OPPONENT_21_35,LEADING,MID,FIELD_GOAL,-3.740558924399685,0.0000689812222844921
7.0,70.0,32.0,777.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,0.3574328450486064,0.00009618778130970895
8.0,8.0,-32.0,243.0,LONG,RED_ZONE,TRAILING,LATE,GO,-2.866814161359798,-0.00046052003744989634
6.0,87.0,32.0,153.0,LONG,OWN_TERRITORY,LEADING,LATE,PUNT,-0.4894390347180888,0.00007364666817011312
4.0,52.0,-32.0,116.0,MEDIUM,OWN_TERRITORY,TRAILING,LATE,GO,2.5948144706198946,0.000027603800845099613
8.0,20.0,-32.0,58.0,LONG,RED_ZONE,TRAILING,LATE,GO,-2.414927751990035,7.306371117010713e-7
5.0,49.0,0.0,3439.0,MEDIUM,MIDFIELD,TIED,EARLY,PUNT,-0.7417385333683342,0.02022072672843933
12.0,82.0,0.0,3350.0,VERY_LONG,OWN_TERRITORY,TIED,EARLY,PUNT,-1.506873746518977,-0.05524241924285889
7.0,32.0,0.0,3255.0,LONG,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,1.826910838881831,0.04993540048599243
6.0,25.0,-3.0,3161.0,LONG,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,-4.061707006595363,-0.13249358534812927
9.0,20.0,3.0,2975.0,LONG,RED_ZONE,LEADING,EARLY,FIELD_GOAL,0.5538499951863924,0.027033835649490356
4.0,74.0,-6.0,2835.0,MEDIUM,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.6443705968558788,-0.006020963191986084
2.0,43.0,6.0,2588.0,SHORT,MIDFIELD,LEADING,EARLY,GO,6.407523418776691,0.147726668528937
6.0,38.0,-13.0,2158.0,LONG,MIDFIELD,TRAILING,EARLY,FIELD_GOAL,2.4777382136530166,0.05545023828744888
10.0,10.0,3.0,1343.0,LONG,RED_ZONE,LEADING,MID,FIELD_GOAL,0.13136723636767655,-0.01389893889427185
9.0,39.0,-6.0,1016.0,LONG,MIDFIELD,TRAILING,MID,FIELD_GOAL,2.7674002915172338,0.05070421099662781
12.0,40.0,3.0,775.0,VERY_LONG,MIDFIELD,LEADING,MID,FIELD_GOAL,3.0630307295734216,0.0664842277765274
6.0,64.0,6.0,537.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,-0.15102940099313855,-0.0044241249561309814
17.0,72.0,-1.0,303.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,-0.33060221967753023,-0.06527823209762573
10.0,37.0,-8.0,129.0,LONG,MIDFIELD,TRAILING,LATE,GO,-2.2799415001063608,-0.037626128643751144
13.0,65.0,8.0,107.0,VERY_LONG,OWN_TERRITORY,LEADING,LATE,PUNT,-0.7265765389893204,-0.03296303749084473
11.0,57.0,-8.0,26.0,VERY_LONG,OWN_TERRITORY,TRAILING,LATE,GO,1.0734898351947777,0.024911019951105118
24.0,59.0,0.0,3339.0,VERY_LONG,OWN_TERRITORY,TIED,EARLY,PUNT,-0.15891785640269518,0.025706052780151367
1.0,75.0,0.0,3251.0,SHORT,OWN_TERRITORY,TIED,EARLY,PUNT,-0.9065923129674047,0.012285977602005005
5.0,68.0,0.0,3178.0,MEDIUM,OWN_TERRITORY,TIED,EARLY,PUNT,-0.403161633759737,0.014076679944992065
1.0,51.0,0.0,3021.0,SHORT,OWN_TERRITORY,TIED,EARLY,GO,2.5571436325553805,0.060566246509552
8.0,24.0,-7.0,2386.0,LONG,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,0.9035087862933158,0.035714179277420044
14.0,69.0,-11.0,2011.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.5007888099644333,0.01917138695716858
14.0,14.0,11.0,1802.0,VERY_LONG,RED_ZONE,LEADING,EARLY,FIELD_GOAL,0.12847451432189771,-0.026308730244636536
21.0,74.0,-14.0,1625.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.48342003347352147,-0.002306602895259857
5.0,5.0,14.0,1341.0,MEDIUM,RED_ZONE,LEADING,MID,FIELD_GOAL,0.023597273478143777,-0.004889719188213348
6.0,40.0,-17.0,1163.0,LONG,MIDFIELD,TRAILING,MID,GO,4.447306085727178,0.046964723616838455
2.0,13.0,-17.0,1048.0,SHORT,RED_ZONE,TRAILING,MID,GO,2.7428652429953218,0.03570305556058884
4.0,4.0,-17.0,936.0,MEDIUM,RED_ZONE,TRAILING,MID,GO,3.9889448758913204,0.07383838943615384
1.0,2.0,17.0,225.0,SHORT,RED_ZONE,LEADING,LATE,GO,2.866365804336965,0.00041004037484526634
16.0,47.0,-24.0,108.0,VERY_LONG,MIDFIELD,TRAILING,LATE,GO,0.06798984529450536,-0.00006786147423554212
2.0,64.0,0.0,3538.0,SHORT,OWN_TERRITORY,TIED,EARLY,PUNT,0.5886189797893167,0.0009408295154571533
17.0,59.0,0.0,3226.0,VERY_LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.5896877837367356,0.0028063058853149414
4.0,70.0,0.0,3065.0,MEDIUM,OWN_TERRITORY,TIED,EARLY,PUNT,-0.18135100998915732,0.023848801851272583
8.0,44.0,-7.0,2467.0,LONG,MIDFIELD,TRAILING,EARLY,PUNT,-0.7754322083201259,-0.006696969270706177
5.0,29.0,7.0,2107.0,MEDIUM,OPPONENT_21_35,LEADING,EARLY,FIELD_GOAL,1.2203730239234383,0.03173145651817322
12.0,70.0,-10.0,1980.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.20738466701004654,0.010313764214515686
5.0,10.0,10.0,1811.0,MEDIUM,RED_ZONE,LEADING,EARLY,FIELD_GOAL,0.10347309303754715,-0.011280715465545654
1.0,71.0,-13.0,1712.0,SHORT,OWN_TERRITORY,TRAILING,MID,PUNT,-0.21395986760035157,-0.01715228706598282
12.0,65.0,13.0,1570.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,0.36985476268455386,-0.005482956767082214
15.0,52.0,-13.0,1296.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.14577129483222961,-0.01632746309041977
10.0,84.0,13.0,1274.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,0.39243586268275976,-0.02755524218082428
3.0,3.0,-13.0,1045.0,MEDIUM,RED_ZONE,TRAILING,MID,GO,-1.8980934571591206,-0.07550528645515442
8.0,97.0,13.0,913.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,-0.5131838647648692,-0.029858604073524475
27.0,46.0,-13.0,776.0,VERY_LONG,MIDFIELD,TRAILING,MID,PUNT,-0.7909349882975221,-0.026079829782247543
6.0,76.0,13.0,674.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,-1.031764118699357,-0.026665285229682922
12.0,72.0,7.0,209.0,VERY_LONG,OWN_TERRITORY,LEADING,LATE,PUNT,0.7470206243451685,-0.012490570545196533
10.0,71.0,-7.0,111.0,LONG,OWN_TERRITORY,TRAILING,LATE,GO,2.9979140272480436,0.12794934958219528
1.0,1.0,-7.0,8.0,SHORT,RED_ZONE,TRAILING,LATE,GO,3.7264618258341216,0.29051681862771517
7.0,32.0,0.0,3352.0,LONG,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,1.8372582254490588,0.052139341831207275
2.0,66.0,-3.0,3220.0,SHORT,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.32917082821950316,-0.021328359842300415
13.0,25.0,-10.0,2698.0,VERY_LONG,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,0.8083632537052563,0.055828675627708435
6.0,33.0,7.0,2418.0,LONG,OPPONENT_21_35,LEADING,EARLY,GO,-2.654099125182256,-0.0540812611579895
6.0,47.0,-7.0,2318.0,LONG,MIDFIELD,TRAILING,EARLY,PUNT,-0.5545266538392752,0.0015752315521240234
1.0,22.0,-7.0,1970.0,SHORT,OPPONENT_21_35,TRAILING,EARLY,GO,-3.195384125225246,-0.08015477657318115
2.0,70.0,7.0,1920.0,SHORT,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.039608011255040765,-0.01063808798789978
4.0,22.0,-7.0,1803.0,MEDIUM,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,0.4517703796464181,0.04777991771697998
6.0,57.0,-4.0,1622.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.16817635903134942,0.008618652820587158
13.0,68.0,4.0,1268.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,0.4804946412332356,0.01548844575881958
19.0,36.0,-4.0,779.0,VERY_LONG,MIDFIELD,TRAILING,MID,FIELD_GOAL,-3.1467765453267598,-0.07727235555648804
5.0,46.0,-4.0,591.0,MEDIUM,MIDFIELD,TRAILING,MID,PUNT,-0.5409408118575811,0.005656629800796509
4.0,82.0,4.0,435.0,MEDIUM,OWN_TERRITORY,LEADING,MID,PUNT,-0.6817992855794728,-0.045624345541000366
6.0,53.0,-4.0,301.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.19728128123097122,0.0328250378370285
1.0,81.0,4.0,144.0,SHORT,OWN_TERRITORY,LEADING,LATE,PUNT,0.16741504101082683,0.005395829677581787
10.0,80.0,-4.0,122.0,LONG,OWN_TERRITORY,TRAILING,LATE,GO,-3.1587820211425424,-0.0884665995836258
5.0,15.0,4.0,104.0,MEDIUM,RED_ZONE,LEADING,LATE,FIELD_GOAL,0.2354711888758665,-0.028466880321502686
7.0,7.0,-7.0,21.0,LONG,RED_ZONE,TRAILING,LATE,GO,-2.534468628524337,-0.09177388995885849
9.0,53.0,0.0,3496.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,-0.22293879091739655,0.0272446870803833
14.0,73.0,0.0,3348.0,VERY_LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.8171966010704637,0.03918561339378357
5.0,75.0,0.0,3220.0,MEDIUM,OWN_TERRITORY,TIED,EARLY,PUNT,0.09765704954043031,0.03505212068557739
4.0,30.0,0.0,2908.0,MEDIUM,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,1.3830464478305464,0.03927356004714966
9.0,64.0,-3.0,2820.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.33732029190286994,-0.0035569965839385986
7.0,58.0,3.0,2610.0,LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.19886381039395928,-0.038570672273635864
1.0,48.0,-3.0,2399.0,SHORT,MIDFIELD,TRAILING,EARLY,GO,1.7842922472627833,0.06464910507202148
4.0,41.0,-3.0,2220.0,MEDIUM,MIDFIELD,TRAILING,EARLY,GO,-2.5493327537551522,-0.07675832509994507
1.0,17.0,-3.0,2030.0,SHORT,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.31537283161281504,0.007396131753921509
1.0,39.0,0.0,1826.0,SHORT,MIDFIELD,TIED,EARLY,GO,-1.4100091850850731,-0.09103000164031982
1.0,60.0,-14.0,1153.0,SHORT,OWN_TERRITORY,TRAILING,MID,GO,2.5118109395261854,0.03216208517551422
10.0,12.0,7.0,336.0,LONG,RED_ZONE,LEADING,MID,FIELD_GOAL,0.15409080375430584,0.013113535940647125
17.0,80.0,-10.0,227.0,VERY_LONG,OWN_TERRITORY,TRAILING,LATE,GO,-2.4395439544459805,-0.01658438891172409
16.0,71.0,0.0,3489.0,VERY_LONG,OWN_TERRITORY,TIED,EARLY,PUNT,-0.3171959426254034,0.032534271478652954
1.0,44.0,0.0,3322.0,SHORT,MIDFIELD,TIED,EARLY,GO,2.2979153720662,0.06065365672111511
6.0,54.0,0.0,2646.0,LONG,OWN_TERRITORY,TIED,EARLY,PUNT,0.18479475658386946,0.025272369384765625
11.0,11.0,0.0,2303.0,VERY_LONG,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.14845427621674956,0.011664718389511108
6.0,37.0,-10.0,1827.0,LONG,MIDFIELD,TRAILING,EARLY,FIELD_GOAL,-2.040968338499943,-0.04568769037723541
3.0,58.0,-10.0,1714.0,MEDIUM,OWN_TERRITORY,TRAILING,MID,PUNT,-1.0629637138918042,-0.013934284448623657
22.0,81.0,10.0,1627.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,0.604813379701227,0.021778494119644165
15.0,15.0,-10.0,1133.0,VERY_LONG,RED_ZONE,TRAILING,MID,FIELD_GOAL,0.24145258972050554,0.028254717588424683
3.0,13.0,7.0,859.0,MEDIUM,RED_ZONE,LEADING,MID,FIELD_GOAL,0.19687404941587294,-0.016375645995140076
7.0,62.0,-10.0,767.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.8001512070186436,0.005616471171379089
1.0,73.0,10.0,525.0,SHORT,OWN_TERRITORY,LEADING,MID,PUNT,-0.13920461339876056,-0.016199953854084015
11.0,75.0,10.0,328.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,-0.03562114294618368,0.010955795645713806
1.0,49.0,-10.0,271.0,SHORT,MIDFIELD,TRAILING,LATE,GO,2.6958169190911576,0.05511961132287979
4.0,39.0,10.0,120.0,MEDIUM,MIDFIELD,LEADING,LATE,PUNT,-0.4145206325338222,-0.0063356664031744
3.0,16.0,0.0,3371.0,MEDIUM,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.2689334633131417,-0.01724827289581299
18.0,27.0,-3.0,2910.0,VERY_LONG,OPPONENT_21_35,TRAILING,EARLY,FIELD_GOAL,1.0030691854285516,0.0390259325504303
13.0,23.0,0.0,2509.0,VERY_LONG,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,0.855768422790574,0.02629968523979187
16.0,38.0,-3.0,2380.0,VERY_LONG,MIDFIELD,TRAILING,EARLY,FIELD_GOAL,2.026693406655936,0.07395437359809875
2.0,2.0,0.0,1886.0,SHORT,RED_ZONE,TIED,EARLY,GO,3.7414534314302728,0.08097471923132493
2.0,22.0,7.0,1805.0,SHORT,OPPONENT_21_35,LEADING,EARLY,FIELD_GOAL,0.4615107526007849,0.005947291851043701
16.0,73.0,10.0,1733.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,-0.04624936170876026,0.025805532932281494
8.0,71.0,-10.0,1586.0,LONG,OWN_TERRITORY,TRAILING,MID,GO,4.4010514167603105,0.0779944360256195
10.0,68.0,3.0,1518.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,-0.027986997738480568,-0.009639173746109009
16.0,86.0,-3.0,820.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.5150819837581366,0.012690335512161255
12.0,67.0,-10.0,567.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.04621366877108812,-0.006490699946880341
3.0,11.0,-17.0,115.0,MEDIUM,RED_ZONE,TRAILING,LATE,GO,-2.6169493267079815,-0.0015861933352425694
3.0,38.0,0.0,3361.0,MEDIUM,MIDFIELD,TIED,EARLY,GO,6.658157253172249,0.16241907239745224
11.0,47.0,-7.0,3271.0,VERY_LONG,MIDFIELD,TRAILING,EARLY,PUNT,-0.046723495703190565,0.001008063554763794
19.0,68.0,7.0,3011.0,VERY_LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.038531910395249724,-0.01309967041015625
1.0,55.0,-7.0,2807.0,SHORT,OWN_TERRITORY,TRAILING,EARLY,GO,-3.3335441041272134,-0.06343623995780945
5.0,22.0,7.0,2617.0,MEDIUM,OPPONENT_21_35,LEADING,EARLY,FIELD_GOAL,0.6343562212656786,0.006477236747741699
6.0,39.0,-10.0,2336.0,LONG,MIDFIELD,TRAILING,EARLY,FIELD_GOAL,2.8320919934062543,0.07690432667732239
14.0,69.0,7.0,2182.0,VERY_LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.6721618622541428,0.027407288551330566
15.0,88.0,-7.0,2147.0,VERY_LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.502179074799642,0.016662269830703735
8.0,42.0,7.0,1999.0,LONG,MIDFIELD,LEADING,EARLY,PUNT,-0.15370932745281607,-0.05691760778427124
1.0,2.0,-7.0,1444.0,SHORT,RED_ZONE,TRAILING,MID,GO,2.0601758329721633,0.099293053150177
2.0,7.0,0.0,1171.0,SHORT,RED_ZONE,TIED,MID,FIELD_GOAL,0.07617755789608838,-0.002496778964996338
8.0,64.0,-3.0,975.0,LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.5695101721212268,-0.001849830150604248
11.0,62.0,3.0,662.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,-0.5521343527361751,-0.011021912097930908
7.0,50.0,-2.0,21.0,LONG,MIDFIELD,TRAILING,LATE,GO,1.884433873463422,0.3494448661804199
10.0,50.0,-7.0,3152.0,LONG,MIDFIELD,TRAILING,EARLY,PUNT,-0.4294184800237417,-0.020344197750091553
8.0,11.0,7.0,2821.0,LONG,RED_ZONE,LEADING,EARLY,FIELD_GOAL,0.15213735102808235,-0.015968263149261475
13.0,48.0,-10.0,2698.0,VERY_LONG,MIDFIELD,TRAILING,EARLY,PUNT,0.4768223559949547,0.05469930171966553
10.0,56.0,3.0,2070.0,LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.16064472147263587,0.002200216054916382
1.0,56.0,-6.0,1690.0,SHORT,OWN_TERRITORY,TRAILING,MID,GO,2.6624749903567135,0.06068462133407593
12.0,36.0,-6.0,1531.0,VERY_LONG,MIDFIELD,TRAILING,MID,FIELD_GOAL,-3.4369774568946188,-0.02929721772670746
7.0,53.0,6.0,1394.0,LONG,OWN_TERRITORY,LEADING,MID,PUNT,0.37344878911972046,0.013888716697692871
12.0,78.0,-6.0,1177.0,VERY_LONG,OWN_TERRITORY,TRAILING,MID,PUNT,0.43066731304861605,0.02998146414756775
5.0,30.0,6.0,857.0,MEDIUM,OPPONENT_21_35,LEADING,MID,FIELD_GOAL,1.4843048210196803,0.04463037848472595
5.0,20.0,9.0,318.0,MEDIUM,RED_ZONE,LEADING,MID,FIELD_GOAL,-3.4793886605409905,-0.023610852658748627
8.0,48.0,-9.0,190.0,LONG,MIDFIELD,TRAILING,LATE,GO,5.342078316403786,0.10630772262811661
9.0,44.0,2.0,26.0,LONG,MIDFIELD,LEADING,LATE,PUNT,-0.20234653665102087,-0.050870381295681
5.0,61.0,0.0,3472.0,MEDIUM,OWN_TERRITORY,TIED,EARLY,PUNT,0.696485590422526,0.029859691858291626
6.0,72.0,-6.0,3089.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.22685487079434097,0.019474565982818604
6.0,50.0,-8.0,2391.0,LONG,MIDFIELD,TRAILING,EARLY,PUNT,-0.18643601308576763,0.043150290846824646
18.0,74.0,8.0,2239.0,VERY_LONG,OWN_TERRITORY,LEADING,EARLY,PUNT,0.5599150231573731,0.04753135144710541
8.0,76.0,-8.0,2186.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,-0.000345323933288455,0.012443169951438904
4.0,64.0,8.0,2091.0,MEDIUM,OWN_TERRITORY,LEADING,EARLY,PUNT,-0.009272380266338587,-0.030919894576072693
1.0,56.0,2.0,1693.0,SHORT,OWN_TERRITORY,LEADING,MID,GO,2.7333873165771365,0.0972554087638855
9.0,9.0,2.0,1385.0,LONG,RED_ZONE,LEADING,MID,FIELD_GOAL,0.09820300617881417,0.005458354949951172
1.0,47.0,-5.0,1185.0,SHORT,MIDFIELD,TRAILING,MID,GO,2.1007070972118527,0.07220816612243652
10.0,44.0,-5.0,1022.0,LONG,MIDFIELD,TRAILING,MID,PUNT,-0.08470788761042058,-0.021679461002349854
5.0,41.0,5.0,642.0,MEDIUM,MIDFIELD,LEADING,MID,PUNT,-0.46932921349070966,-0.038109153509140015
15.0,50.0,-5.0,236.0,VERY_LONG,MIDFIELD,TRAILING,LATE,PUNT,0.18157132668420672,0.04104548692703247
1.0,82.0,5.0,170.0,SHORT,OWN_TERRITORY,LEADING,LATE,PUNT,-0.8488154427614063,-0.06454747915267944
3.0,31.0,-1.0,3.0,MEDIUM,OPPONENT_21_35,TRAILING,LATE,FIELD_GOAL,0.9585516078546759,0.45829784870147705
11.0,49.0,0.0,3459.0,VERY_LONG,MIDFIELD,TIED,EARLY,PUNT,1.2363535985350609,0.04160362482070923
8.0,26.0,0.0,3260.0,LONG,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,1.086051943472023,0.020869076251983643
4.0,4.0,-3.0,3024.0,MEDIUM,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.048123596042890515,-0.02871730923652649
17.0,17.0,0.0,2780.0,VERY_LONG,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.3521644099689265,0.030945122241973877
3.0,4.0,-4.0,2388.0,MEDIUM,RED_ZONE,TRAILING,EARLY,FIELD_GOAL,0.04526240322905073,-0.06549513339996338
2.0,3.0,1.0,1974.0,SHORT,RED_ZONE,LEADING,EARLY,GO,-3.235903148946818,-0.144741028547287
4.0,82.0,-6.0,1667.0,MEDIUM,OWN_TERRITORY,TRAILING,MID,PUNT,-0.08334505907259881,0.0016104280948638916
8.0,39.0,-14.0,1316.0,LONG,MIDFIELD,TRAILING,MID,FIELD_GOAL,-3.0890637361797015,-0.020364627242088318
1.0,47.0,-14.0,1012.0,SHORT,MIDFIELD,TRAILING,MID,GO,3.6905947187915444,0.06611507013440132
8.0,12.0,7.0,565.0,LONG,RED_ZONE,LEADING,MID,FIELD_GOAL,0.1730810665943756,0.0026578307151794434
10.0,60.0,-17.0,269.0,LONG,OWN_TERRITORY,TRAILING,LATE,PUNT,-0.003767489455640316,-0.000582456705160439
16.0,74.0,17.0,27.0,VERY_LONG,OWN_TERRITORY,LEADING,LATE,PUNT,-0.3961218866170384,0.0003238071221858263
5.0,16.0,0.0,3220.0,MEDIUM,RED_ZONE,TIED,EARLY,FIELD_GOAL,0.24804622752632,0.025808185338974
9.0,44.0,-3.0,2929.0,LONG,MIDFIELD,TRAILING,EARLY,PUNT,-0.5960000273771584,-0.07463699579238892
10.0,12.0,3.0,2492.0,LONG,RED_ZONE,LEADING,EARLY,FIELD_GOAL,0.1541316910414614,0.01758667826652527
10.0,69.0,-6.0,2399.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.07648122520186007,-0.010460972785949707
1.0,49.0,-13.0,1940.0,SHORT,MIDFIELD,TRAILING,EARLY,GO,2.4437845590291545,0.04345770180225372
2.0,30.0,-13.0,1834.0,SHORT,OPPONENT_21_35,TRAILING,EARLY,GO,-2.3711760513833724,-0.06594158709049225
4.0,66.0,-13.0,1725.0,MEDIUM,OWN_TERRITORY,TRAILING,MID,PUNT,0.09382166620343924,-0.019780732691287994
19.0,75.0,13.0,1541.0,VERY_LONG,OWN_TERRITORY,LEADING,MID,PUNT,0.13875713711604476,-0.01594291627407074
6.0,6.0,13.0,1035.0,LONG,RED_ZONE,LEADING,MID,FIELD_GOAL,0.05289978128440387,-0.017940975725650787
6.0,46.0,8.0,687.0,LONG,MIDFIELD,LEADING,MID,PUNT,-0.2829879925120622,-0.042688265442848206
5.0,69.0,0.0,115.0,MEDIUM,OWN_TERRITORY,TIED,LATE,PUNT,-0.7486616654787213,-0.0963241457939148
6.0,25.0,0.0,3332.0,LONG,OPPONENT_21_35,TIED,EARLY,FIELD_GOAL,1.0602049788219783,0.022974610328674316
9.0,64.0,-3.0,3254.0,LONG,OWN_TERRITORY,TRAILING,EARLY,PUNT,0.8442393962759525,0.004737585783004761
